;company_name;topics;topics_vector;max_lda_topic;max_lda_weight;esg_vector;max_esg_topic;max_esg_weight
28;AON;[(25, 0.06174981), (53, 0.020654887), (69, 0.1914304), (70, 0.11966929), (95, 0.5027768), (96, 0.056541324), (20, 0.15526319), (25, 0.16236615), (43, 0.06877022), (53, 0.04311492), (70, 0.046069544), (95, 0.5121004)];"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.15526319 0.         0.         0.
 0.         0.11205798 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.06877022 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.0318849
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.1914304  0.08286942 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.5074386
 0.05654132 0.         0.         0.         0.         0.
 0.         0.         0.        ]";95;0.507438600063324;{'environmental': 0.3678680601100263, 'social': 0.381043093946848, 'corporate governance': 0.4573448816584672};corporate governance;0.4573448816584672
29;APA;[(20, 0.29867184), (21, 0.04401289), (25, 0.099354364), (53, 0.039234657), (64, 0.022896437), (79, 0.030891864), (86, 0.20693715), (95, 0.24031949), (6, 0.094303854), (11, 0.08642443), (20, 0.20309168), (21, 0.07047145), (25, 0.02903136), (46, 0.0458093), (53, 0.080095656), (86, 0.3685252), (11, 0.24184178), (20, 0.14579453), (21, 0.034952372), (25, 0.12513049), (39, 0.14686267), (53, 0.042315606), (95, 0.23027185), (99, 0.030851511), (6, 0.13412261), (20, 0.17748867), (21, 0.058026902), (25, 0.09144034), (43, 0.088532716), (53, 0.2075803), (79, 0.08494523), (86, 0.14493088), (21, 0.46135455), (25, 0.04732434), (45, 0.20179823), (55, 0.09772422), (95, 0.1413739), (10, 0.14433815), (21, 0.3637233), (34, 0.10279071), (53, 0.12098313), (79, 0.025619956), (86, 0.1173565), (89, 0.04730434), (95, 0.073071554), (21, 0.49459302), (49, 0.38276473), (10, 0.10148902), (21, 0.3596281), (25, 0.025769526), (46, 0.041008726), (53, 0.1327196), (86, 0.22595376), (95, 0.09888079), (21, 0.22089557), (25, 0.051945113), (53, 0.2235898), (86, 0.21494581), (89, 0.077484064), (94, 0.041052), (95, 0.099321365)];"[0.         0.         0.         0.         0.         0.
 0.11421323 0.         0.         0.         0.12291358 0.16413311
 0.         0.         0.         0.         0.         0.
 0.         0.         0.20626168 0.23418424 0.         0.
 0.         0.06714222 0.         0.         0.         0.
 0.         0.         0.         0.         0.10279071 0.
 0.         0.         0.         0.14686267 0.         0.
 0.         0.08853272 0.         0.20179823 0.04340901 0.
 0.         0.38276473 0.         0.         0.         0.12093125
 0.         0.09772422 0.         0.         0.         0.
 0.         0.         0.         0.         0.02289644 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.04715235 0.         0.         0.         0.
 0.         0.         0.21310822 0.         0.         0.0623942
 0.         0.         0.         0.         0.041052   0.14720649
 0.         0.         0.         0.03085151 0.         0.
 0.         0.         0.        ]";49;0.3827647268772125;{'environmental': 0.8849947147193519, 'social': 0.7841392344383289, 'corporate governance': 0.9891888635655812};corporate governance;0.9891888635655812
30;APC;[(20, 0.13599609), (21, 0.26167965), (22, 0.050949086), (34, 0.05779909), (40, 0.038834363), (46, 0.37232623), (94, 0.025576591)];"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.13599609 0.26167965 0.05094909 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.05779909 0.
 0.         0.         0.         0.         0.03883436 0.
 0.         0.         0.         0.         0.37232623 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.02557659 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]";46;0.37232622504234314;{'environmental': 0.43046732274070915, 'social': 0.20032527544046472, 'corporate governance': 0.31236849451740023};environmental;0.43046732274070915
31;APD;[(6, 0.4514657), (20, 0.23466086), (49, 0.03376276), (56, 0.058512334), (81, 0.026321338), (86, 0.19266883), (6, 0.17899156), (20, 0.17475018), (34, 0.037824277), (46, 0.19142115), (60, 0.023062453), (79, 0.15965055), (86, 0.21747693), (6, 0.8246558), (20, 0.14869739), (49, 0.024748545)];"[0.         0.         0.         0.         0.         0.
 0.48503767 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.18603614 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.03782428 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.19142115 0.
 0.         0.02925565 0.         0.         0.         0.
 0.         0.         0.05851233 0.         0.         0.
 0.02306245 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.15965055 0.         0.02632134 0.         0.
 0.         0.         0.20507288 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]";6;0.4850376745065053;{'environmental': 0.6281650358866171, 'social': 0.3197513655950236, 'corporate governance': 0.45427805254259485};environmental;0.6281650358866171
32;APTV;[(20, 0.20833656), (25, 0.45747128), (48, 0.068828546), (69, 0.2131972), (95, 0.020638078), (69, 0.7957341), (75, 0.047024246), (79, 0.048346873), (87, 0.086486615), (0, 0.15796047), (6, 0.038137324), (25, 0.04715399), (45, 0.03749684), (46, 0.095112815), (53, 0.054223023), (69, 0.42183447), (86, 0.11122911), (95, 0.033274185)];"[0.15796047 0.         0.         0.         0.         0.
 0.03813732 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.20833656 0.         0.         0.
 0.         0.25231264 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.03749684 0.09511282 0.
 0.06882855 0.         0.         0.         0.         0.05422302
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.47692193 0.         0.
 0.         0.         0.         0.04702425 0.         0.
 0.         0.04834687 0.         0.         0.         0.
 0.         0.         0.11122911 0.08648662 0.         0.
 0.         0.         0.         0.         0.         0.02695613
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]";69;0.4769219259421031;{'environmental': 0.596603155789536, 'social': 0.4384050665249848, 'corporate governance': 0.6743648966622312};corporate governance;0.6743648966622312
33;ARC;[(25, 0.07526254), (34, 0.035868265), (53, 0.47227162), (64, 0.030592615), (68, 0.34075594), (95, 0.042804312), (20, 0.23151484), (25, 0.09676087), (43, 0.0934917), (46, 0.021316778), (53, 0.19807117), (68, 0.32206014), (20, 0.031952057), (25, 0.040474486), (43, 0.22818261), (53, 0.2251636), (68, 0.45733988), (20, 0.037644178), (25, 0.08572327), (43, 0.45000425), (53, 0.11600476), (68, 0.19969933), (79, 0.0748514), (95, 0.023077313), (20, 0.035032146), (21, 0.092759795), (22, 0.03792216), (25, 0.04607297), (43, 0.19486171), (53, 0.20489022), (68, 0.30111513), (20, 0.04425192), (21, 0.05998318), (25, 0.044562165), (43, 0.31336734), (53, 0.14077565), (68, 0.32261142), (20, 0.12585665), (21, 0.024221716), (43, 0.17708012), (45, 0.021544475), (53, 0.13349047), (68, 0.28685313), (79, 0.1561687), (89, 0.033599775), (25, 0.06552074), (43, 0.549816), (53, 0.12497375), (68, 0.20550312), (21, 0.082241505), (25, 0.17205554), (43, 0.28291658), (53, 0.13227426), (64, 0.061788276), (68, 0.2430108), (21, 0.024779981), (25, 0.37721062), (43, 0.23327248), (53, 0.05205673), (68, 0.27391258), (21, 0.063551605), (25, 0.22632334), (43, 0.20742288), (53, 0.06404419), (64, 0.039928112), (68, 0.3620753), (3, 0.048381787), (10, 0.03551457), (25, 0.13372204), (27, 0.124402374), (36, 0.049818456), (43, 0.05532809), (46, 0.024998713), (53, 0.06794464), (68, 0.23143984), (86, 0.08963887), (94, 0.07392189), (96, 0.022714052), (21, 0.06384819), (25, 0.13449097), (43, 0.11262706), (53, 0.21671204), (68, 0.42488012), (86, 0.023724189), (25, 0.08965065), (43, 0.56241286), (53, 0.109407715), (68, 0.20901829), (21, 0.15305571), (25, 0.083523236), (43, 0.4217303), (49, 0.024507508), (53, 0.10437682), (68, 0.102563724), (86, 0.0988251), (25, 0.41125697), (43, 0.45853856), (53, 0.033473004), (68, 0.071345925), (25, 0.058411032), (43, 0.62538797), (53, 0.11201669), (68, 0.17876144), (6, 0.07136251), (10, 0.059773583), (25, 0.36431402), (43, 0.12279261), (45, 0.113815375), (53, 0.08736408), (68, 0.108439), (20, 0.16205989), (22, 0.030599568), (25, 0.06416545), (43, 0.03314972), (53, 0.26147512), (68, 0.4420269), (25, 0.14702666), (43, 0.4656097), (53, 0.122364715), (68, 0.15401922), (95, 0.0882522), (25, 0.43147185), (43, 0.3127333), (53, 0.07346766), (64, 0.033348687), (68, 0.06958557), (10, 0.03407916), (21, 0.046255786), (25, 0.29057354), (45, 0.024428897), (53, 0.29524708), (68, 0.26147345), (21, 0.042512972), (25, 0.34738475), (46, 0.03867666), (53, 0.12241753), (68, 0.12055687), (79, 0.11027418), (85, 0.0513613), (95, 0.1092145)];"[0.         0.         0.         0.04838179 0.         0.
 0.07136251 0.         0.         0.         0.04312244 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.0954731  0.06532104 0.03426086 0.
 0.         0.17208899 0.         0.12440237 0.         0.
 0.         0.         0.         0.         0.03586826 0.
 0.04981846 0.         0.         0.         0.         0.
 0.         0.29503629 0.         0.05326292 0.02833072 0.
 0.         0.02450751 0.         0.         0.         0.15088189
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.04141442 0.
 0.         0.         0.24734988 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.11376476 0.         0.         0.         0.
 0.         0.0513613  0.07072938 0.         0.         0.03359978
 0.         0.         0.         0.         0.07392189 0.06583708
 0.02271405 0.         0.         0.         0.         0.
 0.         0.         0.        ]";43;0.2950362926349044;{'environmental': 0.7398943752921064, 'social': 0.6124593605218001, 'corporate governance': 0.6604579509578754};environmental;0.7398943752921064
34;ASH;[(25, 0.14124651), (34, 0.12248118), (40, 0.1668088), (53, 0.103184104), (79, 0.083600715), (86, 0.3158381), (96, 0.027856441)];"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.14124651 0.         0.         0.         0.
 0.         0.         0.         0.         0.12248118 0.
 0.         0.         0.         0.         0.1668088  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.1031841
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.08360071 0.         0.         0.         0.
 0.         0.         0.3158381  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.02785644 0.         0.         0.         0.         0.
 0.         0.         0.        ]";86;0.315838098526001;{'environmental': 0.39678932688216456, 'social': 0.22073495875194693, 'corporate governance': 0.34349156653409096};environmental;0.39678932688216456
35;AVP;[(6, 0.0270566), (15, 0.039599814), (25, 0.03787045), (45, 0.395378), (56, 0.22858599), (63, 0.036006868), (69, 0.10164282), (76, 0.052285776), (95, 0.037300494), (6, 0.0363784), (11, 0.13729435), (20, 0.024445372), (25, 0.3510667), (34, 0.021798925), (43, 0.14222632), (53, 0.045399074), (76, 0.09715183), (85, 0.02108948), (86, 0.050848637), (6, 0.035194445), (11, 0.05057374), (20, 0.054083277), (25, 0.38080776), (43, 0.13134679), (49, 0.024623692), (53, 0.07185294), (76, 0.10077031), (85, 0.07963912), (86, 0.04370422), (25, 0.366182), (34, 0.023812853), (53, 0.16266336), (69, 0.07399969), (76, 0.13410155), (95, 0.21746115), (11, 0.16688909), (25, 0.30870092), (53, 0.1346158), (76, 0.05082653), (79, 0.036003754), (95, 0.26263013)];"[0.         0.         0.         0.         0.         0.
 0.03287648 0.         0.         0.         0.         0.11825239
 0.         0.         0.         0.03959981 0.         0.
 0.         0.         0.03926432 0.         0.         0.
 0.         0.28892557 0.         0.         0.         0.
 0.         0.         0.         0.         0.02280589 0.
 0.         0.         0.         0.         0.         0.
 0.         0.13678656 0.         0.39537799 0.         0.
 0.         0.02462369 0.         0.         0.         0.10363279
 0.         0.         0.22858599 0.         0.         0.
 0.         0.         0.         0.03600687 0.         0.
 0.         0.         0.         0.08782125 0.         0.
 0.         0.         0.         0.         0.0870272  0.
 0.         0.03600375 0.         0.         0.         0.
 0.         0.0503643  0.04727643 0.         0.         0.
 0.         0.         0.         0.         0.         0.17246393
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]";45;0.3953779935836792;{'environmental': 0.521519443077441, 'social': 0.6263476250670168, 'corporate governance': 0.7998281524277953};corporate governance;0.7998281524277953
36;AVY;[(25, 0.09930393), (34, 0.13289407), (40, 0.03284725), (47, 0.068565644), (95, 0.5679387), (20, 0.050436396), (25, 0.102631524), (27, 0.08370416), (31, 0.020405486), (34, 0.26179725), (46, 0.029396517), (52, 0.031328265), (53, 0.118272774), (68, 0.040414955), (94, 0.128445), (96, 0.100080594)];"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.0504364  0.         0.         0.
 0.         0.10096773 0.         0.08370416 0.         0.
 0.         0.02040549 0.         0.         0.19734566 0.
 0.         0.         0.         0.         0.03284725 0.
 0.         0.         0.         0.         0.02939652 0.06856564
 0.         0.         0.         0.         0.03132826 0.11827277
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04041496 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.128445   0.56793869
 0.10008059 0.         0.         0.         0.         0.
 0.         0.         0.        ]";95;0.5679386854171753;{'environmental': 0.5039751296565548, 'social': 0.6119474477364311, 'corporate governance': 0.45422653696245907};social;0.6119474477364311
37;AXP;[(6, 0.051690295), (20, 0.35052487), (43, 0.031994108), (45, 0.024809867), (69, 0.4889121), (6, 0.16532548), (69, 0.83346915), (6, 0.44961214), (21, 0.055203065), (56, 0.1543673), (69, 0.10881627), (95, 0.20326102), (6, 0.19718848), (69, 0.76641726), (95, 0.021535192), (6, 0.3273565), (20, 0.32640296), (25, 0.06277163), (56, 0.22295938), (96, 0.03669474)];"[0.         0.         0.         0.         0.         0.
 0.23823458 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.33846392 0.05520307 0.         0.
 0.         0.06277163 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.03199411 0.         0.02480987 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.18866334 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.5494037  0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.1123981
 0.03669474 0.         0.         0.         0.         0.
 0.         0.         0.        ]";69;0.5494036991149187;{'environmental': 0.49989648882776055, 'social': 0.4461226244733029, 'corporate governance': 0.6926179384302847};corporate governance;0.6926179384302847
38;AZA;[(9, 0.9788883), (9, 0.3244933), (25, 0.13964273), (39, 0.46414194), (47, 0.070079006), (10, 0.7498139), (25, 0.044527233), (45, 0.06488037), (53, 0.14005543), (10, 0.6835808), (45, 0.31556153), (10, 0.9786491), (45, 0.020407414), (10, 0.66938376), (45, 0.32417417), (6, 0.08592863), (10, 0.49087557), (76, 0.39727184), (99, 0.025053132), (10, 0.9994158), (9, 0.36607733), (86, 0.60588574), (51, 0.9985238), (10, 0.35910317), (43, 0.24951383), (56, 0.09222804), (76, 0.23730762), (79, 0.02639872), (10, 0.066339284), (56, 0.9323332)];"[0.         0.         0.         0.         0.         0.
 0.08592863 0.         0.         0.5564863  0.62464518 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.09208498 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.46414194 0.         0.
 0.         0.24951383 0.         0.18125587 0.         0.07007901
 0.         0.         0.         0.99852377 0.         0.14005543
 0.         0.         0.51228061 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.31728973 0.
 0.         0.02639872 0.         0.         0.         0.
 0.         0.         0.60588574 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.02505313 0.         0.
 0.         0.         0.        ]";51;0.9985237717628479;{'environmental': 1.9121696283795044, 'social': 1.3817536700603645, 'corporate governance': 1.65569957182781};environmental;1.9121696283795044
39;AZO;[(17, 0.0276145), (23, 0.052542314), (25, 0.064473376), (34, 0.0683633), (86, 0.14366649), (95, 0.62923723)];"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.0276145
 0.         0.         0.         0.         0.         0.05254231
 0.         0.06447338 0.         0.         0.         0.
 0.         0.         0.         0.         0.0683633  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.14366649 0.         0.         0.
 0.         0.         0.         0.         0.         0.62923723
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]";95;0.6292372345924377;{'environmental': 0.3507688202869549, 'social': 0.3574698277818367, 'corporate governance': 0.277658568877095};social;0.3574698277818367
40;BA;[(18, 0.036083177), (21, 0.022141796), (25, 0.022904094), (34, 0.09135031), (39, 0.22767514), (46, 0.023235615), (53, 0.057413995), (74, 0.05028703), (86, 0.24450652), (94, 0.049627617), (95, 0.07763677), (101, 0.036959227), (18, 0.039662275), (21, 0.034764465), (34, 0.111413315), (39, 0.2150239), (40, 0.030375976), (44, 0.036938474), (46, 0.065970995), (53, 0.07889775), (74, 0.07060747), (86, 0.15985118), (94, 0.06328305), (101, 0.03661492), (34, 0.09871116), (39, 0.101765186), (46, 0.07927024), (53, 0.05484713), (74, 0.06666293), (86, 0.25534984), (94, 0.05419929), (95, 0.14137071), (101, 0.025378052), (21, 0.048827093), (34, 0.21859176), (39, 0.18696254), (53, 0.07590295), (74, 0.09873708), (86, 0.11831363), (94, 0.08322713), (95, 0.074659094), (101, 0.05514575), (18, 0.02543601), (21, 0.037117474), (34, 0.16215166), (39, 0.14888774), (41, 0.10390745), (53, 0.08794911), (74, 0.036971927), (86, 0.1996648), (94, 0.046142932), (95, 0.047006745), (101, 0.047518335), (21, 0.038175236), (34, 0.1795155), (39, 0.17387055), (53, 0.08234414), (74, 0.15243661), (86, 0.17646666), (94, 0.092141576), (101, 0.07286109), (34, 0.031434644), (46, 0.08753064), (53, 0.092119835), (74, 0.13076481), (86, 0.42678785), (95, 0.1954029), (46, 0.167398), (53, 0.19149229), (74, 0.09169563), (75, 0.023365235), (86, 0.4267469), (16, 0.058100864), (40, 0.024339207), (46, 0.09929003), (53, 0.185809), (74, 0.15371236), (75, 0.028092679), (86, 0.36230516), (94, 0.02757511), (95, 0.043870073), (34, 0.044789363), (46, 0.099829346), (53, 0.0506004), (74, 0.11723866), (86, 0.40878865), (94, 0.021360045), (95, 0.17504592), (16, 0.026988087), (34, 0.06476278), (46, 0.11753406), (53, 0.083490774), (74, 0.083569415), (86, 0.41129878), (94, 0.037674397), (95, 0.10443845), (101, 0.02048562)];"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.04254448 0.
 0.03372715 0.         0.         0.03620521 0.         0.
 0.         0.02290409 0.         0.         0.         0.
 0.         0.         0.         0.         0.11141339 0.
 0.         0.         0.         0.17569751 0.02735759 0.10390745
 0.         0.         0.03693847 0.         0.09250737 0.
 0.         0.         0.         0.         0.         0.09462431
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.09569854 0.02572896 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.29000727 0.         0.         0.
 0.         0.         0.         0.         0.05280346 0.10742883
 0.         0.         0.         0.         0.         0.04213757
 0.         0.         0.        ]";86;0.29000727222724393;{'environmental': 0.6618212384905321, 'social': 0.35938975612601654, 'corporate governance': 0.3704206638507718};environmental;0.6618212384905321
41;BAC;[(24, 0.64510316), (75, 0.10329118), (95, 0.24994451), (24, 0.5456508), (95, 0.44785506)];"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.59537697 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.10329118 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.34889978
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]";24;0.5953769683837891;{'environmental': 0.2547616090726208, 'social': 0.45711593646052723, 'corporate governance': 0.3356903882646883};social;0.45711593646052723
42;BAX;[(20, 0.031191021), (27, 0.056615185), (47, 0.03744038), (53, 0.20844592), (86, 0.56577814), (94, 0.02850994), (20, 0.048053116), (43, 0.032918517), (47, 0.03488403), (53, 0.09023481), (79, 0.07519511), (85, 0.02216035), (86, 0.6388184), (20, 0.06291006), (43, 0.047318988), (46, 0.030165669), (79, 0.07374238), (86, 0.76399606), (20, 0.053724818), (43, 0.03008991), (46, 0.06071872), (79, 0.09491985), (86, 0.75405806), (6, 0.4639327), (20, 0.027731372), (25, 0.12704916), (45, 0.1092142), (47, 0.06935419), (55, 0.027819227), (61, 0.024373464), (86, 0.104309745), (95, 0.02546313), (6, 0.39727932), (20, 0.059714545), (45, 0.40485516), (47, 0.02156963), (86, 0.07777462), (6, 0.47359055), (20, 0.03513197), (25, 0.094242804), (45, 0.040331572), (47, 0.06161337), (86, 0.18424621), (95, 0.086563416), (6, 0.471612), (25, 0.06295321), (47, 0.046865102), (86, 0.26021263), (95, 0.10640289), (6, 0.024215166), (24, 0.17512372), (25, 0.30009848), (34, 0.031563062), (40, 0.12849346), (47, 0.02082739), (53, 0.0562146), (86, 0.17529745), (101, 0.043603223), (6, 0.083123885), (21, 0.024899889), (24, 0.12199329), (25, 0.19304976), (40, 0.03005705), (47, 0.06757568), (86, 0.15837875), (95, 0.25396207), (6, 0.061543528), (21, 0.07695199), (24, 0.22727887), (25, 0.24262138), (40, 0.17349398), (53, 0.051532142), (86, 0.13294755), (94, 0.02155437), (6, 0.09488437), (24, 0.19404985), (25, 0.18699585), (34, 0.04117146), (40, 0.15107085), (86, 0.13286427), (95, 0.08414479), (101, 0.04834461)];"[0.         0.         0.         0.         0.         0.
 0.25877269 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04549384 0.05092594 0.         0.
 0.17961143 0.17243009 0.         0.05661518 0.         0.
 0.         0.         0.         0.         0.03636726 0.
 0.         0.         0.         0.         0.12077883 0.
 0.         0.0367758  0.         0.18480031 0.04544219 0.04501622
 0.         0.         0.         0.         0.         0.10160687
 0.         0.02781923 0.         0.         0.         0.
 0.         0.02437346 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.08128578 0.         0.         0.         0.
 0.         0.02216035 0.32905682 0.         0.         0.
 0.         0.         0.         0.         0.02503215 0.11130726
 0.         0.         0.         0.         0.         0.04597392
 0.         0.         0.        ]";86;0.3290568230052789;{'environmental': 0.6955259082708481, 'social': 0.6158434222446195, 'corporate governance': 0.6902763229820486};environmental;0.6955259082708481
43;BBBY;[(13, 0.029239718), (20, 0.1147926), (21, 0.3382311), (23, 0.020867005), (25, 0.097389795), (27, 0.022531606), (46, 0.08622994), (53, 0.12273649), (86, 0.030256938), (94, 0.023602003), (95, 0.061330587), (13, 0.024927095), (20, 0.27855587), (21, 0.36389658), (25, 0.04053917), (46, 0.103663065), (53, 0.095039405), (95, 0.06390531), (20, 0.16751313), (21, 0.4304662), (23, 0.033022393), (25, 0.07740921), (46, 0.08398691), (53, 0.07038716), (95, 0.108515374), (20, 0.26532304), (21, 0.23281933), (23, 0.074063025), (25, 0.22487852), (53, 0.16820909), (89, 0.032872993), (20, 0.13783789), (21, 0.18107335), (23, 0.023219405), (25, 0.22722417), (43, 0.02662021), (46, 0.17718217), (53, 0.13563429), (61, 0.02378988), (95, 0.031183885), (20, 0.28722358), (21, 0.38222492), (23, 0.021288203), (25, 0.03888833), (46, 0.090393975), (53, 0.07035146), (95, 0.08314603), (20, 0.024375252), (21, 0.21187866), (23, 0.073310725), (25, 0.36465618), (53, 0.13023189), (69, 0.19431059)];"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.02708341 0.         0.         0.         0.
 0.         0.         0.18223162 0.30579859 0.         0.04096179
 0.         0.15299791 0.         0.02253161 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.02662021 0.         0.         0.10829121 0.
 0.         0.         0.         0.         0.         0.11322711
 0.         0.         0.         0.         0.         0.
 0.         0.02378988 0.         0.         0.         0.
 0.         0.         0.         0.19431059 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03025694 0.         0.         0.03287299
 0.         0.         0.         0.         0.023602   0.06961624
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]";21;0.30579859018325806;{'environmental': 0.46846670826524645, 'social': 0.35657698278006955, 'corporate governance': 0.5291484153272277};corporate governance;0.5291484153272277
